"week","weekly_return_BTC","weekly_return_ETH","weekly_return_XRP","weekly_return_DOGE","weekly_return_SHIB","weekly_market_return","market_cap_BTC","market_cap_ETH","market_cap_XRP","market_cap_DOGE","market_cap_SHIB","total_meme_cap","total_conventional_cap","weight_DOGE","weight_SHIB","weight_BTC","weight_ETH","weight_XRP","weekly_return_meme","weekly_return_conventional","UniqueAddresses","Transactions","Payments","TransactionVolumeUSD","PC_network","log_UniqueAddresses","log_Transactions","log_Payments","log_TransactionVolumeUSD"
2022-05-08,-0.023574356337219,-0.0354860474731981,-0.0440673430637898,-0.0501181332625444,-0.0542127983664885,-0.0240771908521671,860290216858222,31783917813518.3,864939170.36297,81039088.9841427,10678.5686246536,81049767.5527674,892074999610911,0.999868246770508,0.000131753229492007,0.964369831273658,0.0356291991451181,0.000000969581224381609,-0.0501186727478956,-0.0239987802224731,697147.5,-25601,55963,-365781.298550506,0.303377646615552,13.4547537230036,10.1504257524161,10.9324639058532,12.8097936227087
2022-05-15,-0.00321100037304557,-0.00579587084141173,-0.00444354111239134,-0.00874669287558916,-0.0114346658618262,-0.00330671311922877,508437017719982,16875857337639.3,363145034.798767,28315883.9268442,3229.08443421547,28319113.0112785,525313238202656,0.999885975085698,0.000114024914301852,0.967873985928061,0.0321253227795659,0.000000691292372606594,-0.00874699937147856,-0.00329404102323121,651477.25,-46809,-120609.5,-1498141.0296059,-0.553227961279646,13.3869992904924,10.7538521342941,11.7003216241619,14.2197362513859
2022-05-22,-0.00302822679678446,-0.0165972568521219,-0.0101166341787253,-0.00450851956492874,-0.0124302006500107,-0.00352701991278018,1023493091440782,40810227759590.6,334269411.74977,43828028.390459,2546.08812488599,43830574.4785839,1064303653469784,0.999941910683235,0.0000580893167651736,0.961655151801881,0.038344534124771,0.000000314073348014924,-0.0045089797299706,-0.00354852715906122,576357,2879.75,-17952.5,800423.077913248,-0.270621942190997,13.2644842743874,7.96580595589412,9.79554036098154,13.5928969635896
2022-05-29,0.00495995067410681,0.00350525045233625,0.00219657145465539,-0.000108273962181719,0.00000000000000000623084350554935,0.00490209662632935,494879445226885,15634279428550.2,273270450.553455,28648917.392489,1938.87697714342,28650856.2694661,510513997925886,0.999932327433466,0.0000676725665337175,0.96937487950865,0.0306245852064177,0.000000535284931781886,-0.000108266635004809,0.00491539960402015,574405.25,38806.25,21793,-1912479.40507636,0.131157508279554,13.2610921775762,10.5663623638261,9.98938998153683,14.4639115989186
2022-06-05,-0.00722914297859223,-0.0233760978745039,-0.0126653988493621,-0.0224288445805389,-0.0286672382716723,-0.00781815552742755,772734935715806,32317335991485.7,399020768.698463,34750676.1536433,3123.09002946636,34753799.2436727,805052670728060,0.999910136730446,0.0000898632695541899,0.959856371902937,0.0401431324515191,0.000000495645543710331,-0.0224294051829927,-0.00787733502212352,685152,288.75,-13307,924763.747001404,0.393585312302107,13.437397449968,5.66901848221986,9.49612063713837,13.7372946565818
2022-06-12,-0.057091596689302,-0.0616330424411826,-0.0218571536786819,-0.0394965471498254,-0.0168261533645708,-0.0572192771593778,798920453210026,21517608486911.3,432308694.377362,34582162.174109,2436.00389784968,34584598.1780069,820438494005631,0.999929563909191,0.0000704360908087344,0.973772511952056,0.0262269611239909,0.000000526923952905597,-0.0394949503359101,-0.0572106864446113,659802.25,-19309.75,16977.5,6686092.32464391,-0.00713186721647346,13.3996969634996,9.86841721464759,9.73970311674058,15.7155403040825
2022-06-19,0.0175420804647216,0.032038690374817,0.0252119644432508,0.0366227517510641,0.0579235922862538,0.0180803640545801,395052535358519,15520637281148,335263361.687544,29639320.6313021,11117.4997652355,29650438.1310673,410573507903029,0.999625047707016,0.00037495229298439,0.962196848443092,0.0378023349836145,0.000000816573293780875,0.0366307385500652,0.0180900924316923,557791,-28955.75,-47137.5,-5193993.77791208,-0.661652238462537,13.2317414120146,10.2735586164452,10.7608453558735,15.4630136657966
2022-06-26,-0.0158647116497171,-0.0219275719709147,-0.0217809522561254,-0.00381465323352648,-0.0260459453467049,-0.0160966027341994,348292888556906,10596448630495.3,192061885.738645,23517036.2230737,2201.3110743902,23519237.5341481,358889529249287,0.999906403807896,0.00009359619210419,0.970473809267864,0.029525655576134,0.000000535156002295173,-0.00381673399781383,-0.0160437247414787,574879.75,36864.75,76683.5,-417385.81576689,0.299013237609339,13.2619179069666,10.515038214717,11.2474548808837,12.9417686865593
2022-07-03,0.0164605396040421,0.018853811807477,0.0127137431782109,0.00590349510926736,0.0260459453467049,0.0165841977314109,640017369349688,10735395052659.2,207849771.618365,17674966.0340564,5033.65184204456,17679999.6858984,650752972252119,0.999715291180347,0.000284708819653396,0.983502798511581,0.0164968820895375,0.000000319398881727794,0.00590922984249939,0.0165000199366678,640952.5,14293.75,-53714.5,-1127389.79069509,0.190010500719281,13.3707121903697,9.5676476159711,10.8914568794442,13.9354164859738
2022-07-10,-0.00268402285226961,0.0150967531698793,0.00242641864308263,-0.0111786912006664,-0.0124302006500107,-0.00192156411677865,514987286053197,24839651061225.3,453355765.310858,17975536.4651329,3082.66254107686,17978619.1276739,539827390470187,0.999828537302048,0.000171462697951691,0.953985098097088,0.0460140620867535,0.000000839816158487228,-0.011178905787853,-0.00186585282860445,666555,-43454.75,11616.5,1051021.1460903,-0.0483993589485411,13.4098794360766,10.6794984579563,9.36026786095913,13.8652737210836
2022-07-17,0.00834793410790155,0.019393337294169,0.00349114921157641,0.00829729086585148,0.0124302006500107,0.00890665764096445,539661213137828,23237620758944.3,310587128.308077,29151783.8264152,4550.72558896305,29156334.5520042,562899144483901,0.999843919832212,0.000156080167788109,0.958717415768364,0.0412820324682673,0.000000551763368894159,0.00829793593110404,0.00880390812106615,572761,-11650,-12742.5,486851.707962146,-0.394837427785804,13.2582255516458,9.36314729221994,9.4527766166708,13.0957169086019
2022-07-24,0.00737795592359111,0.0129218500601199,0.0107955299757906,0.00315241072511635,0.00000000000000000679728382423565,0.00773234569227352,665880079689276,26418079095880.9,685287804.750937,52969251.6778114,8197.65212595796,52977449.3299374,692298844072962,0.999845261479561,0.000154738520439214,0.961839074830376,0.0381599352968105,0.000000989872813768145,0.00315192292574493,0.00758951394809706,581839,53444,57235.5,-1925372.27139074,0.277397867591773,13.2739507748284,10.886408366708,10.9549470857492,14.4706304141224
2022-07-31,-0.00425946369306677,-0.00036362604921994,-0.00609385000138695,-0.00200369433787133,0,-0.00407503868224176,366881287897539,19890366352090.8,185324572.451693,19089937.0141776,3344.67617830405,19093281.6903559,386771839574202,0.99982482444702,0.000175175552979636,0.94857290619048,0.0514266146521631,0.000000479157357101584,-0.00200334333960769,-0.00405911483076897,674037.5,-3026.5,-18213.5,215410.266881467,0.292096300858874,13.4210425099248,8.01549247542725,9.80997325916198,12.2803043491214
2022-08-07,0.00882282369789364,0.0225803543056153,0.00243699309333553,0.00841351146876359,0.0114346658618262,0.00951103109166435,561444517163161,31778607785546.2,223119713.143893,32507576.4712651,4552.17574569744,32512128.6470108,593223348068421,0.999859985305942,0.000140014694058366,0.946430242490061,0.0535693813957588,0.00000037611418004768,0.00841393447477164,0.00955980370028107,696927.5,-32097.5,10042.5,1614173.5739502,-0.00305626915119642,13.4544381019843,10.3765645790543,9.2146809380746,14.2943342842617
2022-08-14,-0.0204528675785129,-0.0326064190804127,-0.0161588429568614,-0.00662329656354101,0.00000000000000000368186207146098,-0.0210160441367614,584091643217643,28913702456097.2,286306461.394635,37363802.7946422,9693.75688575234,37373496.5515279,613005631980201,0.999740624833633,0.000259375166366553,0.952832425586112,0.0471671073603302,0.000000467053557843792,-0.00662157864489294,-0.0210261134414728,597278,-15200,-28688.5,1064901.28086213,-0.439539071284136,13.3001396198904,9.62911649414402,10.2642864811484,13.8783935978569
2022-08-21,-0.00779742402908096,-0.0079735387030602,-0.000931602674747474,-0.0127847231278318,-0.0114346658618261,-0.00782832791542478,603591616057721,27025318443931.6,308794355.382288,24219508.8322809,5246.99958559086,24224755.8318665,630617243296008,0.999783403406746,0.000216596593253942,0.957144167043334,0.0428553432866505,0.000000489670015631561,-0.0127844307100273,-0.00780496812190531,573208.75,38239.5,18253.5,-1702014.69558517,0.0493326670220285,13.2590069845612,10.5516504423937,9.8121669039584,14.3473238099209
2022-08-28,-0.00150225522216686,0.00613816866169852,-0.00230959000546585,-0.00202048067355978,0,-0.00116120028424684,468296111861075,14816486396692.2,156113913.371558,18627854.0353901,2631.86804109142,18630485.9034312,483112754371680,0.999858733258234,0.000141266741765802,0.969330881090325,0.030668795767899,0.000000323141775825386,-0.00202019524683822,-0.00126793288337601,657107,13624.75,32368.5,-47051.4525687429,0.392646424793235,13.3956036675189,9.51971666388804,10.3849719004,10.7590182705145
2022-09-04,0.0127305448982428,0.0188284623637974,0.0115204097187303,0.00466707077383246,0.0114346658618262,0.0129851233752024,800309758034292,23323203747668.6,304528676.556155,26759047.8935533,8456.61971269475,26767504.513266,823633266310638,0.99968407141919,0.000315928580809752,0.971682168229047,0.0283174620327588,0.000000369738194184717,0.00466920885054411,0.0129032219971194,730975.5,-28036.25,37505.5,729170.129923791,0.214534717305819,13.5021365904723,10.2412892621592,10.5322695302713,13.4996637295654
2022-09-11,-0.0106177453023115,-0.0270559547582732,0.00751632085413799,-0.00577420583403745,-0.0114346658618262,-0.0113220295076663,502332937688367,15870415889047.3,611346790.829633,13039472.4633732,2300.93466938602,13041773.3980426,518203964924205,0.999823571948449,0.000176428051550977,0.969373010802495,0.0306258094558743,0.0000011797416311144,-0.00577520449797104,-0.0111211573793928,641808,-15061.75,-39138.5,-215533.06859799,-0.443151552349087,13.3720460306197,9.61998008760565,10.5748874662134,12.2808742669728
2022-09-18,-0.00871036064911563,-0.015568046921092,0.0370751093570972,0.00233233969448823,-0.0124302006500107,-0.00892998089513257,495196099113547,15945359181232.8,1716836833.97161,61307104.6183974,7849.65797630904,61314954.2763737,511143175131614,0.999871978083178,0.000128021916821909,0.968801156321885,0.031195484860239,0.00000335881787628202,0.00233044976577617,-0.00892413571233421,588680.5,25678.25,-10094.5,-1890823.17360462,-0.147734093923259,13.2856405693485,10.1534385517699,9.21984505899043,14.4525233626749
2022-09-25,0.00280190298057417,-0.00068981684115416,-0.00403360172874415,-0.00601454841505204,0,0.00270592392836134,361513503001294,8168870537098.86,733597304.606734,21091842.4506709,1900.89039084673,21093743.3410617,369683107135697,0.999909883686356,0.0000901163136438852,0.977901061810204,0.0220969537948088,0.00000198439498707594,-0.00601400640612064,0.00272473304466774,654274.5,32137.5,-5788.5,136020.440854968,0.35220902482332,13.3912837955595,10.3778099673872,8.66380121105233,11.8205678056376
2022-10-02,0.00077073153651237,0.000419366925066021,0.0121021453640932,0.00245528365593102,0.00000000000000000424830239014728,0.000762975681317018,319158350574030,7636054385938.55,915839158.904847,10439267.6674634,1008.42442487621,10440276.0918883,326795320799127,0.999903410176513,0.0000965898234874956,0.976630723455824,0.0233664740586425,0.00000280248553334639,0.00245504650051608,0.000762553140557208,665089.75,-49192,-14998.5,307963.993003407,-0.176647734523327,13.4076787764927,10.8035066159354,9.61577214619545,12.6377413964162
2022-10-09,-0.00259062255412083,-0.00448166333716958,-0.0101915122934521,-0.0073619941956845,-0.0136157446966942,-0.00264689054663811,308747633163152,8667231374314.87,405622066.319848,10673754.2386488,1733.8959661981,10675488.134615,317415270159533,0.999837581575256,0.000162418424744062,0.972693068635215,0.0273056534739451,0.00000127789084033664,-0.00736300991998962,-0.00264226837155523,612380,-10509.75,-5111.5,29193.4132375966,-0.242465925022878,13.3251099168108,9.26015382193389,8.53944380035106,10.2817326424714
2022-10-16,0.00104919132304725,0.00435114888481037,-0.00483902253448481,0.00269116647652404,0,0.00113969564297085,309337152938722,9430523293564.06,411874320.653809,9517086.70352039,968.6635355295,9518055.36705592,318768088106606,0.999898228840013,0.000101771159987392,0.970414431306779,0.0295842766118112,0.00000129208140971773,0.00269089259339,0.00114686974086325,589986.25,39247.75,16375,-785680.653060971,0.0763088402527943,13.2878562054789,10.5776748755697,9.70357212734113,13.574306967817
2022-10-23,0.0115005952241108,0.0298480601234748,0.00150997306957275,0.10164715873997,0.0374806112085311,0.0121942447047694,840438581299792,35014892566274.6,660833545.260983,1478405741.76053,28823.7529841592,1478434565.51351,875454134699612,0.999980503869663,0.000019496130337123,0.96000298358082,0.0399962615726168,0.000000754846563706881,0.101645907740596,0.0122344176880333,657960.5,17088.25,47219,373766.788676542,0.378826510143492,13.3969016979573,9.7462048898336,10.7625728106395,12.8313899976756
2022-10-30,0.00315046337914237,0.000727515684819596,0.00679441362469252,0.00323487292214226,-0.0114346658618261,0.00306468853358687,805465752208593,17919000323659.9,599984604.929506,237260378.941376,6866.359418869,237267245.300795,823385352516857,0.999971060651839,0.0000289393481606119,0.978236678301977,0.0217625930178215,0.000000728680201919456,0.00323444839525203,0.00309773640984175,696898.75,-24126.25,-40328.5,2041247.07005084,0.0259440981614177,13.454396848695,10.0910971861071,10.6048384900717,14.5290719777922
2022-11-06,-0.0337948180646124,-0.03714046845249,-0.0435588896576089,-0.0493751131185286,-0.0260459453467049,-0.0338816360900285,499233146566040,13763970287741.5,338923779.695702,162209186.249313,2680.72136227928,162211866.970675,512997455777562,0.999983473950381,0.0000165260496185763,0.973168854822763,0.0268304845038249,0.000000660673412467491,-0.0493747275795444,-0.033884589936362,677645,-13398.75,54088.5,62841.4194846908,-0.0520169682683772,13.4263803066746,9.50299132904855,10.8983953609699,11.0483855939309
2022-11-13,-0.0007472136778987,-0.00425555131498876,0.00802786844768953,-0.00572432142696178,-0.0150514935749781,-0.00083634230426926,269159908865784,7284663831636.86,219818455.338051,20862881.2847344,765.336510070606,20863646.6212445,276444792515876,0.999963317222345,0.0000366827776545688,0.97364796209835,0.0263512427394287,0.000000795162221496457,-0.00572466357354384,-0.000839655756971736,614424,15822.75,-41224,-2550231.56150261,-0.279995689923172,13.3284421500919,9.66926725495104,10.6268001474278,14.7516951135653
2022-11-20,-0.00212952120919266,-0.00147657261282284,0.00436288181281126,0.00725597548770306,-0.00000000000000000821338462095141,-0.00215205418541924,296357206792961,6118919810898.87,243845396.273878,80272839.504301,1237.11419575779,80274076.6184967,302476370449256,0.999984588870431,0.0000154111295684805,0.979769779546063,0.0202294142904806,0.00000080616345637745,0.00725586366492468,-0.00211630720758825,636829.5,2011.75,-54121,-350904.030970878,0.000782900047572889,13.364258808094,7.60725722518009,10.8989960365169,12.7682708988036
2022-11-27,0.00380108546162559,0.00436752576700478,-0.00308817491619256,0.0164152979114651,0,0.00382480114003256,274214001227992,7052952900522.17,192715114.178701,63100240.1094876,1095.06431073336,63101335.1737984,281267146843628,0.999982645940728,0.0000173540592717611,0.974923677739165,0.0250756370933122,0.000000685167522554072,0.0164150130394122,0.00381528459286084,674454.25,-10682.75,31504.5,69295.0710727534,0.131508719394875,13.4216606069879,9.27647917448023,10.357917412747,11.1461434890939
2022-12-04,0.00185085657634703,0.00262408028652771,-0.000534296940832284,-0.00490161663865092,0,0.00187333760609143,217650969018373,4156905988418.67,128238525.681953,23360946.5560279,522.481428480614,23361469.0374564,221808003245317,0.999977634906964,0.0000223650930360115,0.981258411932293,0.0187410099166764,0.00000057815103064664,-0.00490150701353877,0.00186534619058838,617455,-19528,-8291.5,69680.5482263066,-0.297231538028906,13.3333630898848,9.87965581928278,9.02310677082121,11.1516908303712
2022-12-11,-0.00281002388025936,-0.00910980467040411,-0.0122945161167453,-0.0280393355650071,-0.0168261533645708,-0.00296882381235031,242917184462488,6032542433782.24,209504039.467156,39280602.9607074,1064.0223413136,39281666.9830487,248949936400310,0.999972913004385,0.000027086995614844,0.975767208359029,0.0242319500900854,0.000000841550885677975,-0.02803903183359,-0.00296268783562747,588204.5,36481.5,-1224.5,-188533.866995522,0.0292745619207338,13.2848316556193,10.5045879725419,7.11110420296817,12.1470382395637
2022-12-18,0.000447253676152079,0.00391353899317086,-0.00106327005162126,-0.0029480221794836,-0.00000000000000000877982493963772,0.000520662261796761,164175251855049,3206923374457.51,79377986.1943517,12816238.3720454,356.270471100504,12816594.6425165,167382254607492,0.999972202407813,0.0000277975921871359,0.980840246417017,0.0191592793511933,0.000000474231789866204,-0.00294794023156529,0.000513664488513411,607200,-2620.25,-49277.5,-140563.729474511,-0.018712773731763,13.316615151966,7.87140658221613,10.8052431594325,11.8534233696662
2022-12-25,-0.00256895250867524,-0.00288065153436731,-0.00505753261402977,-0.0142141898911355,0,-0.00257721849905407,185980393977588,3612469945198.41,114612940.513425,20341048.5787045,505.777750723034,20341554.3564552,189592978535727,0.999975135737326,0.0000248642626743285,0.980945578332912,0.0190538171460694,0.00000060452101865063,-0.0142138364657843,-0.00257489306931436,705985,-22959.25,58114,130434.1234596,0.339533476139446,13.4673506862504,10.041519738876,10.9701790850778,11.7786312438901
2023-01-01,0.00347608377203385,0.00783826974611431,0.00181194172990677,0.00386546923104143,0,0.00358583399163235,130804480151355,3243123521841.05,115178139.699098,12545218.1817787,979.210221527732,12546197.3920002,134047718851336,0.999921951632759,0.0000780483672409063,0.975805342099274,0.0241937986683517,0.0000008592323740088,0.00386516753747933,0.00358162019135994,601071,-1475,-26259,213495.57108174,-0.418577735516874,13.3064700066746,7.29709100516042,10.1758021478568,12.2713760510148
2023-01-08,0.0304036842513778,0.0291736731116917,0.0197980327835151,0.0271241688655643,0.0318776469395488,0.0304257488787936,817399895257683,23950088269606.1,633144750.372204,96148782.6544014,5877.63505151845,96154660.2894529,841350616672040,0.999938873113026,0.0000611268869738096,0.971533007833175,0.0284662396330565,0.000000752533768711796,0.0271244594308813,0.0303686624784133,619181.25,68542,63721.5,-67845.4777742669,0.418383257729374,13.3361549348261,11.135216564532,11.0622929974038,11.1250027519666
2023-01-15,0.0117693601929538,0.00687136502252387,0.00289309447482659,-0.00424730991614035,0.0260459453467049,0.011670861890128,738958052201351,14415047099377.3,418558615.420354,60696585.6764687,5984.0539396611,60702569.7304083,753373517859344,0.999901420088701,0.0000985799112992649,0.980865446798617,0.0191339976222374,0.00000055557914566689,-0.00424432360972357,0.011675637033541,668408,-14283,7944.5,-211201.714757486,0.120321190627787,13.4126555406037,9.56689530871434,8.98036100965269,12.260573684697
2023-01-22,0.00158090586225455,-0.00488357743010391,0.0016196124340578,0.00500601116449454,0.00000000000000000424830239014728,0.00143877980379578,338854775361408,9125868006472.11,207731375.502128,56389201.4904774,3841.82087188849,56393043.3113493,347980851099256,0.999931874205641,0.0000681257943586688,0.973774201341773,0.026225201696139,0.000000596962088131903,0.00500567012600739,0.00141137350715749,701945.75,-26260,-21418.5,141641.381915863,-0.0163940848974423,13.46161282543,10.1758402278629,9.9720570010589,11.8610607227737
2023-01-29,0.00185346342581517,0.00834795827825383,0.00110563887207327,0.012449988272674,0.03187764152589,0.00199596637382001,364893730939229,9741131234979.38,239840734.524057,102664728.405954,25923.5028351172,102690651.908789,374635102014943,0.999747557325294,0.000252442674705607,0.9739977086415,0.0260016511602558,0.000000640198244195736,0.0124548926414245,0.00202233053667439,691143,8126,42682.5,-89124.8867183159,0.0449844102319028,13.4461034746713,9.0029471307532,10.6615677076767,11.3978051068207
2023-02-05,-0.00923763377797572,-0.0113323232947641,-0.00981024231799403,-0.021547020235246,-0.0204429756640638,-0.00928755884854862,357724979391793,7798200521659.34,167695408.091988,20110405.9961919,4191.96214275701,20114597.9583347,365523347608860,0.999791596026356,0.000208403973643432,0.978665198083565,0.0213343431347757,0.000000458781659746221,-0.0215467901479703,-0.00928232286559,634105.75,57439,-40143,69529.6890143473,-0.0348306327403305,13.3599725946401,10.9584962037221,10.6002282686062,11.1495235026419
2023-02-12,0.0170381620768535,0.013438528107605,0.0038978991715891,0.0109386022419591,0.0000000000000000240737135441679,0.0169717332951809,483595593589841,9290520298928.84,197170352.659196,35385706.0443428,3144.3845065631,35388850.4288494,492886311059123,0.999911147593989,0.0000888524060108991,0.981150384458198,0.0188492155096886,0.000000400032113360002,0.0109376303208315,0.016970306543884,687592,-20854.75,-1723,-257120.416826871,0.0951338757655213,13.4409523721016,9.9453849685833,7.45240245122364,12.4573036913282
2023-02-19,-0.00876181214578233,-0.00842630870719012,-0.00611852143676545,-0.0137160240466558,-0.0114346658618262,-0.00875385402550919,373140260039462,9023528171862.87,208787281.954652,25554385.2209912,2423.48064172058,25556808.7016329,382163996998607,0.999905172798763,0.0000948272012368169,0.976387788933509,0.0236116647374707,0.000000546329019987231,-0.0137158077118441,-0.0087538889069656,704817.25,-55146.25,18294,223723.801611018,-0.133392430698602,13.4656952471395,10.9177621594311,9.81438307745331,12.3181720112969
2023-02-26,-0.00515915886501967,-0.00252942302025777,-0.00162333193424575,-0.0114647315268685,-0.0124302006500107,-0.00510095391849757,249597790387085,6877300304046.08,208072382.653228,19934949.980009,1740.84526259671,19936690.8252716,256475298763513,0.999912681333234,0.0000873186667664039,0.973184519485558,0.0268146692379424,0.000000811276499750115,-0.0114648158303452,-0.00508864049962593,678996,52048.5,30916,145961.039884075,0.154869081315318,13.4283719882689,10.859950467849,10.3390614734146,11.8911018660904
2023-03-05,-0.0114447189282254,-0.00790083763540444,-0.00269310515357112,-0.0161337267041838,-0.0136157446966942,-0.0113447888650171,622692084281054,22116312139905,385574749.093919,29903676.9573095,2694.78865192391,29906371.7459615,644808781995708,0.999909892491312,0.0000901075086879375,0.965700377643428,0.0342990243889889,0.000000597967583351688,-0.0161334998150981,-0.01132316202415,630118.5,24519,2602,-7605.78509498539,-0.0794893319140138,13.3536647629199,10.1072443900501,7.86441990499457,8.93679590364325
2023-03-12,0.0382441677993135,0.0246353987470856,0.00292985221466165,0.0132185277196357,0.0136157446966943,0.0379824798653848,963303084970732,18176491253914.2,324764856.474458,37828259.5843603,3731.19008514212,37831990.7744455,981479900989503,0.999901374735805,0.0000986252641947261,0.981480195365748,0.0185194737412239,0.000000330893028117069,0.013218566895265,0.0379921288729395,706519.5,1119.75,-6038,-29502.28145286,0.263564604656891,13.4681074969632,7.02175338303555,8.7059937143079,10.2922567718319
2023-03-19,0.00277445599476096,-0.00145856011165821,0.0245747114576805,0.00193076150231208,0.00000000000000000538118302751989,0.00270881539219555,367961828810030,11533800605766.2,815061077.273314,21238118.5589294,1518.5376258604,21239637.0965553,379496444476873,0.999928504539934,0.0000714954600663438,0.969605471053243,0.0303923812031106,0.00000214774364591704,0.00193062346163019,0.00264585137697591,683996,-45903.25,-51626.5,171677.972367327,-0.336221689654203,13.4357088106302,10.7343129843548,10.8518097552409,12.0533815721018
2023-03-26,0.00468344528282341,0.00563015178998187,0.0208897110754756,0.0181091813067701,0.00000000000000000453152254949043,0.00471670864752172,309011768733206,10078614109170,941891143.284142,78425480.338855,4060.89021671722,78429541.2290717,319091324733519,0.999948222440766,0.0000517775592344273,0.968411689008684,0.0315853591995548,0.00000295179176077801,0.0181082436575623,0.00471339518543041,702374,49678.75,117085.5,893.918155423133,0.419140880996419,13.4622227284145,10.8133526843886,11.6706682568596,6.79673226763877
2023-04-02,-0.00234847553132047,0.00277954894848065,-0.00252693862754879,-0.00456957887246519,0,-0.0021499627838769,261961824029413,9277753689449,297179498.44303,41348033.6826633,1312.06156324774,41349345.7442266,271239874898361,0.99996826886763,0.0000317311323705995,0.965793927340425,0.034204977026057,0.00000109563351831802,-0.00456943387455311,-0.00217307176732996,607540.25,-18053.75,-50450.5,-499430.496587865,-0.496967362533134,13.3171753531262,9.8011640870358,10.8287677577481,13.1212257236974
2023-04-09,0.0116313793710391,0.0176327590443409,0.00410099274004607,0.0127010712275321,0.0124302006500107,0.0120296992294776,362023622989591,16816042774295.9,348987083.656435,41281986.5714264,2773.25583809243,41284759.8272645,378840014750970,0.999932826160314,0.0000671738396855337,0.955610835427631,0.044388243373261,0.000000921199107981878,0.0127010530321153,0.0118977631355675,692686,-6722.25,-47839.5,188385.431201938,0.210799330419512,13.4483335166915,8.81332694755782,10.7756278400749,12.1462506173096
2023-04-16,-0.0122989484806655,-0.0157352105750865,-0.013757691671506,-0.0145201411864626,-0.0260459453467049,-0.0124065225384671,365125122291135,13064578220211.7,448248445.072227,31899910.6251895,1155.56603080795,31901066.1912204,378190148759792,0.999963776570229,0.0000362234297713214,0.965453815993089,0.0345449987606888,0.00000118524622215089,-0.0145205586906201,-0.0124176558794285,744652.75,39652.25,238078.5,30538.7534473415,0.666581832079031,13.5206746242243,10.587928190917,12.3803599304903,10.326784505634
2023-04-23,0.00716608151432043,0.00261983998530032,0.00172679908597478,0.00221337657883564,0,0.00702184472804885,311865935336004,9156409069086.74,292565263.975076,21929045.4583422,709.755672070063,21929755.2140143,321022636970355,0.999967635039008,0.0000323649609921998,0.971476461221654,0.0285226274243467,0.000000911353999008154,0.002213304942989,0.0070364058038953,628996,180750.25,162683.5,13781.3854718774,0.523968863281049,13.3518817661958,12.1048770556264,11.9995680213057,9.53114664075236
2023-04-30,-0.00168947718643401,-0.000652206331222501,-0.00574577199549753,-0.00834533496914088,-0.0150514935749781,-0.00166072262515243,459984318586381,18286296222521.5,272179740.874713,26268216.002479,1594.37220539431,26269810.3746843,478270886988644,0.999939307814459,0.0000606921855412694,0.961765248732992,0.0382341821758339,0.000000569091174644665,-0.00834574198056326,-0.00164982029199175,543681.25,-2415.25,35985,56859.1163252954,-0.269856127743997,13.2061202559209,7.78997203052254,10.4908852529125,10.9483494310224
2023-05-07,-0.010884848312681,-0.00804924164520778,-0.0111978106980235,-0.0100307684966972,0,-0.0107916538842198,267818593453602,8347678896568.59,165411789.035882,10815752.8570333,774.545643396341,10816527.4026767,276166437761959,0.999928392392996,0.0000716076070037659,0.96977241559109,0.030226985452026,0.000000598956884031136,-0.0100300502173687,-0.0107991366586466,588101,-9602.25,102132,-269553.417118946,0.250076006150331,13.2846556812244,9.16985686183029,11.5340311644676,12.504525567757
2023-05-14,0.00183103617636563,0.00192474191119901,0.0141306531301854,0.00371879339473174,0,0.00183073150090286,191125528163190,5373424835842.53,224847462.147704,8513156.5888752,489.281831306316,8513645.87070651,196499177846495,0.999942529694242,0.0000574703057581737,0.972653067854042,0.0273457878792768,0.00000114426668147871,0.00371857967453829,0.00183361270755533,657614.25,-99748.75,-134428,232852.245540748,-0.333630981133327,13.3963753128445,11.5104198284833,11.8087914576049,12.358163686646
2023-05-21,-0.00138224565368862,0.00083253522098896,0.0009603490029891,-0.00192687881741849,0,-0.00131748129509088,212045452759053,5890227136269.13,299846076.416532,11110732.5891726,475.275697810907,11111207.8648704,217935979741399,0.99995722555967,0.0000427744403300703,0.972971296481952,0.0270273276732847,0.00000137584476309202,-0.0019267963962555,-0.00132238282221759,672783,49762.75,-94241,-42272.4502627506,0.116329672626564,13.4191796061453,10.8150420863098,11.4536212210711,10.6519145146147
2023-05-28,0.00109520130587963,0.00470365595509362,0.0135831472455792,-0.000023578759568832,-0.00000000000000000849660478029457,0.00119075364013727,227041132456174,6570975784947.06,355728621.076753,8142727.09431522,540.125110104686,8143267.21942532,233612463969742,0.999933672186415,0.0000663278135852213,0.971870800890062,0.0281276763803071,0.00000152272963108179,-0.0000235771956412627,0.00119671776625105,618875.75,-115878.75,88,26060.7305083134,-0.659078764720568,13.3356614203713,11.6603082944767,4.48863636973214,10.1682232532444
2023-06-04,-0.00660813943336747,-0.0109821248193941,-0.00310098698631125,-0.023009815250857,-0.0359020642765059,-0.00675314814346962,513739970030523,18905603755413.5,1072355726.07534,60359061.3061286,2817.65417164756,60361878.9603003,532646646141663,0.99995332063514,0.0000466793648604067,0.964504280186322,0.0354937065545427,0.00000201325913500661,-0.0230104170528532,-0.00676338132632626,649824,35313.75,-157821,204427.011149516,0.0331056825513161,13.3844583748535,10.4720560026731,11.9692230946598,12.2279711687714
