"Currency","Month","Close","Adjusted","Volume","Return","ExcessReturn","Rate","MarketCap_proxy"
"AMB",2019-09-01,0.0173799991607666,0.0173799991607666,15370449,-0.175441432915149,-0.177809686883403,0.00236825396825397,267138.390720606
"AMB",2019-10-01,0.0360619984567165,0.0360619984567165,46627750,0.729919565008955,0.727790596754987,0.00212896825396825,1681489.84854016
"AMB",2019-11-01,0.0226509999483824,0.0226509999483824,45711624,-0.465035637772884,-0.466921550471296,0.0018859126984127,1035413.99286448
"AMB",2019-12-01,0.0144210001453757,0.0144210001453757,14245858,-0.451518511125243,-0.453430019061751,0.00191150793650794,205439.520289002
"AMB",2020-01-01,0.0152550004422665,0.0152550004422665,15853255,0.056221859499442,0.0543379309280134,0.00188392857142857,241841.412036364
"AMB",2020-02-01,0.0162080004811287,0.0162080004811287,29522686,0.0605976300307611,0.0587855268561577,0.00181210317460317,478503.708892212
"AMB",2020-03-01,0.00844199955463409,0.00844199955463409,8147017,-0.652285782586636,-0.652759592110445,0.000473809523809524,68777.1138855964
"AMB",2020-04-01,0.00876399967819452,0.00876399967819452,3459612,0.0374331904098659,0.0372948967590723,0.000138293650793651,30320.0384546779
"AMB",2020-05-01,0.0110990004613996,0.0110990004613996,14516647,0.236202670726917,0.236080250091997,0.000122420634920635,161120.271750975
"AMB",2020-06-01,0.0128889996558428,0.0128889996558428,17619929,0.149519151979902,0.14936439007514,0.000154761904761905,227103.258816975
"AMB",2020-07-01,0.0233290009200573,0.0233290009200573,74250906,0.593323053565832,0.593191109121387,0.000131944444444444,1732199.45438909
"AMB",2020-08-01,0.0334930010139942,0.0334930010139942,100935350,0.361639230760914,0.361537246633929,0.000101984126984127,3380627.77989786
"AMB",2020-09-01,0.0172700006514788,0.0172700006514788,22226979,-0.662365562166029,-0.662472506610473,0.000106944444444444,383859.941810406
"AMB",2020-10-01,0.012818000279367,0.012818000279367,7398973,-0.298120475004804,-0.298229006750835,0.000108531746031746,94840.0379810289
"AMB",2020-11-01,0.015196000225842,0.015196000225842,11227216,0.170181795310384,0.17007604134213,0.000105753968253968,170608.776871577
"AMB",2020-12-01,0.0135220000520349,0.0135220000520349,12969959,-0.116714257670664,-0.116809892591299,0.0000956349206349207,175379.786272891
"AMB",2021-01-01,0.0254720002412796,0.0254720002412796,18872425,0.633261826617666,0.633167382173222,0.0000944444444444444,480718.414153531
"AMB",2021-02-01,0.035521999001503,0.035521999001503,48712248,0.33257237560156,0.332534677188861,0.0000376984126984127,1730356.42481697
"AMB",2021-03-01,0.0978379994630814,0.0978379994630814,255810081,1.01316084940907,1.01313069067891,0.0000301587301587302,25027946.5675288
"AMB",2021-04-01,0.0837550014257431,0.0837550014257431,120600022,-0.155417156706517,-0.155436997976359,0.0000198412698412698,10100855.0145546
"AMB",2021-05-01,0.0373569987714291,0.0373569987714291,62184098,-0.807375609975159,-0.807385133784682,0.00000952380952380953,2323011.27258843
"AMB",2021-06-01,0.0289590004831553,0.0289590004831553,15155575,-0.25463922424457,-0.254672557577903,0.0000333333333333333,438890.303747496
"AMB",2021-07-01,0.0337850004434586,0.0337850004434586,12318130,0.154135876911337,0.154073972149432,0.0000619047619047619,416168.027512581
"AMB",2021-08-01,0.0420660004019737,0.0420660004019737,25191339,0.219222892878632,0.219172099227838,0.0000507936507936508,1059698.87650026
"AMB",2021-09-01,0.0284180007874966,0.0284180007874966,26402258,-0.392217048081598,-0.392280936970487,0.0000638888888888889,750299.388635688
"AMB",2021-10-01,0.0379969999194145,0.0379969999194145,17797788,0.290484432193546,0.290419154415768,0.0000652777777777778,676262.549201756
"AMB",2021-11-01,0.044369999319315,0.044369999319315,35398908,0.15505634292909,0.154967850865598,0.0000884920634920635,1570649.52386449
"AMB",2021-12-01,0.02789600007236,0.02789600007236,20665012,-0.464080238082439,-0.464126269828471,0.0000460317460317461,576471.17624732
"AMB",2022-01-01,0.0222089998424053,0.0222089998424053,5126056,-0.227985706934183,-0.228045230743706,0.0000595238095238095,113844.576896161
"AMB",2022-02-01,0.0183230005204678,0.0183230005204678,16200327,-0.192340475329887,-0.192380554694966,0.0000400793650793651,296838.600052749
"AMB",2022-03-01,0.0204809997230768,0.0204809997230768,9555125,0.111340483880072,0.111122626737215,0.000217857142857143,195698.512478964
"AMB",2022-04-01,0.0120679996907711,0.0120679996907711,4260543,-0.528940317910331,-0.529307579815093,0.000367261904761905,51416.231606517
"AMB",2022-05-01,0.00826399959623814,0.00826399959623814,4829901,-0.378648612713526,-0.379371628586542,0.000723015873015873,39914.2999138702
"AMB",2022-06-01,0.0065399999730289,0.0065399999730289,4134753,-0.23397152161433,-0.235238783519092,0.0012672619047619,27041.2845084812
"AMB",2022-07-01,0.00792100001126528,0.00792100001126528,4092993,0.191580300559261,0.189330300559261,0.00225,32420.5975991087
"AMB",2022-08-01,0.00882400013506413,0.00882400013506413,44298562,0.107957835353306,0.105161406781878,0.00279642857142857,390890.517071147
"AMB",2022-09-01,0.0168249998241663,0.0168249998241663,796647246,0.645390567822398,0.64228917893351,0.00310138888888889,13403589.7738726
"AMB",2022-10-01,0.0136010004207492,0.0136010004207492,135238710,-0.212722514694269,-0.216783228979984,0.00406071428571428,1839381.75161158
"AMB",2022-11-01,0.0143379997462034,0.0143379997462034,229583807,0.0527699873439214,0.048156296867731,0.00461369047619048,3291772.56649841
"AMB",2022-12-01,0.0115930000320077,0.0115930000320077,107836883,-0.212511867280489,-0.217303732359854,0.00479186507936508,1250152.98807061
"AMB",2023-01-01,0.0162039995193481,0.0162039995193481,91790426,0.334856625228683,0.329315950625508,0.0055406746031746,1487372.01878476
"AMB",2023-02-01,0.0218429993838072,0.0218429993838072,209137152,0.298622380192705,0.293465038922864,0.00515734126984127,4568182.68226719
"AMB",2023-03-01,0.0136190000921488,0.0136190000921488,212626420,-0.472414592517587,-0.477957052835048,0.00554246031746032,2895759.23357327
"AMB",2023-04-01,0.0130300000309944,0.0130300000309944,152667137,-0.0442114898375654,-0.049212283488359,0.00500079365079365,1989252.79984183
"AMB",2023-05-01,0.00853599980473518,0.00853599980473518,52968990,-0.422961902391444,-0.429809323026365,0.00684742063492064,452143.28829702
"AMB",2023-06-01,0.00785600021481514,0.00785600021481514,364155975,-0.083014892727754,-0.0892107260610874,0.00619583333333333,2860809.41782622
"AMB",2023-07-01,0.00658700009807944,0.00658700009807944,46182007,-0.176179573847845,-0.182793661149432,0.0066140873015873,304200.884638505
"AMB",2023-08-01,0.00740800006315112,0.00740800006315112,168694110,0.117462481320193,0.110650576558288,0.00681190476190476,1249685.97753322
"AMB",2023-09-01,0.0111060002818704,0.0111060002818704,378243544,0.404925022330828,0.398348831854638,0.00657619047619048,4200772.90627966
"AMB",2023-10-01,0.00847600027918816,0.00847600027918816,269255678,-0.270246854854705,-0.27710498977534,0.00685813492063492,2282211.201901
"AMB",2023-11-01,0.00807499978691339,0.00807499978691339,136877752,-0.0484658306244359,-0.0550521401482454,0.00658630952380953,1105287.81823318
"AMB",2023-12-01,0.00792200025171041,0.00792200025171041,102604815,-0.0191291117469674,-0.0259491514295071,0.00682003968253968,812835.3702567
"AMB",2024-01-01,0.00739900022745132,0.00739900022745132,155864312,-0.0682988442890858,-0.0751139236541652,0.00681507936507937,1153240.07993954
"AMB",2024-02-01,0.0102289998903871,0.0102289998903871,183430995,0.323881926074742,0.317564267344583,0.00631765873015873,1876315.6277486
"AMB",2024-03-01,0.0139499995857477,0.0139499995857477,390037856,0.310252665812895,0.30347330073353,0.00677936507936508,5441027.92962592
"AMB",2024-04-01,0.00784299988299608,0.00784299988299608,157879942,-0.5758580792596,-0.582385063386584,0.00652698412698413,1238252.36663343
"AMB",2024-05-01,0.00977000035345554,0.00977000035345554,105986804,0.219695102920062,0.212919309269268,0.00677579365079365,1035491.11254162
"AMB",2024-06-01,0.00718299997970462,0.00718299997970462,83737681,-0.30759938196514,-0.314095413711172,0.00649603174603175,601487.760923512
"AMB",2024-07-01,0.00807600002735853,0.00807600002735853,114100089,0.117179583571034,0.110436131190081,0.00674345238095238,921472.321885611
"AMB",2024-08-01,0.00717000011354685,0.00717000011354685,255760060,-0.118991033390316,-0.125762065136348,0.00677103174603175,1833799.65924075
"AMB",2024-09-01,0.00757900020107627,0.00757900020107627,52942134,0.055475620912694,0.0494262161507892,0.00604940476190476,401248.444231407
"AMB",2024-10-01,0.00561100011691451,0.00561100011691451,65135879,-0.300652313755108,-0.306715012167806,0.00606269841269841,365477.424684329
"AMB",2024-11-01,0.00866600032895803,0.00866600032895803,93780739,0.434678383671836,0.429062113830566,0.00561626984126984,812703.915023927
"AMB",2024-12-01,0.00723699992522597,0.00723699992522597,204783541,-0.180200615725528,-0.185731766519179,0.0055311507936508,1482018.47090451
"ANT",2018-01-01,6.57746982574463,6.57746982574463,108829475,0.431181843750852,0.429641367560376,0.00154047619047619,715822587.96413
"ANT",2018-02-01,3.81612992286682,3.81612992286682,23905230,-0.544413346546408,-0.545940330673392,0.00152698412698413,91225463.5160136
"ANT",2018-03-01,2.25755000114441,2.25755000114441,51157293,-0.524956644914416,-0.526965375073147,0.00200873015873016,115490146.870695
"ANT",2018-04-01,4.48674011230469,4.48674011230469,49787160,0.686846250205465,0.684873829570545,0.00197242063492063,223382047.849732
"ANT",2018-05-01,3.07489991188049,3.07489991188049,15039265,-0.377854053423567,-0.379947108979122,0.00209305555555556,46244234.6232473
"ANT",2018-06-01,1.88075995445251,1.88075995445251,5821445,-0.491596425492556,-0.493740076286206,0.00214365079365079,10948740.6330478
"ANT",2018-07-01,1.61257994174957,1.61257994174957,6407259,-0.153840581516511,-0.156158041833972,0.00231746031746032,10332217.3449944
"ANT",2018-08-01,1.03637003898621,1.03637003898621,3810009,-0.442111084185585,-0.444495211169712,0.00238412698412698,3948579.17586781
"ANT",2018-09-01,0.888734996318817,0.888734996318817,3984021,-0.15368044033844,-0.156097702243202,0.0024172619047619,3540738.88876909
"ANT",2018-10-01,0.794152975082397,0.794152975082397,6413434,-0.112522992674265,-0.115192040293313,0.00266904761904762,5093247.6915946
"ANT",2018-11-01,0.434154003858566,0.434154003858566,5575337,-0.60387678776431,-0.606535716335738,0.00265892857142857,2420554.88141081
"ANT",2018-12-01,0.383159011602402,0.383159011602402,4049803,-0.124949241840846,-0.127858368824973,0.00290912698412698,1551718.51466444
"ANT",2019-01-01,0.37983301281929,0.37983301281929,3301515,-0.00871836072725694,-0.0116691543780506,0.00295079365079365,1254024.38931808
"ANT",2019-02-01,0.417138993740082,0.417138993740082,641215,0.0936877683929657,0.090992728710426,0.00269503968253968,267475.779871047
"ANT",2019-03-01,0.496636986732483,0.496636986732483,617726,0.174439865646923,0.171420818027876,0.00301904761904762,306785.57926631
"ANT",2019-04-01,0.61627197265625,0.61627197265625,2353959,0.21582902991817,0.212941728330869,0.00288730158730159,1450678.95648193
"ANT",2019-05-01,0.704391002655029,0.704391002655029,970983,0.133645223331112,0.130697604283493,0.00294761904761905,683951.688930988
"ANT",2019-06-01,0.533253014087677,0.533253014087677,1882548,-0.278337593845284,-0.280991562099252,0.00265396825396825,1003874.39516473
"ANT",2019-07-01,0.818414986133575,0.818414986133575,1874762,0.428373516339125,0.425716968720077,0.00265654761904762,1534333.31623375
"ANT",2019-08-01,0.574051976203918,0.574051976203918,364131,-0.354649582874187,-0.357195217794822,0.00254563492063492,209030.120147109
"ANT",2019-09-01,0.746483027935028,0.746483027935028,908488,0.262652938103748,0.260284684135494,0.00236825396825397,678170.873082638
"ANT",2019-10-01,0.725394010543823,0.725394010543823,766941,-0.0286579111504318,-0.0307868794044,0.00212896825396825,556334.40784049
"ANT",2019-11-01,0.556948006153107,0.556948006153107,525996,-0.264243080705276,-0.266128993403689,0.0018859126984127,292952.42344451
"ANT",2019-12-01,0.400772005319595,0.400772005319595,261302,-0.329079189021789,-0.330990696958297,0.00191150793650794,104722.526534021
"ANT",2020-01-01,0.713971018791199,0.713971018791199,1363061,0.577449671263258,0.575565742691829,0.00188392857142857,973186.05084455
"ANT",2020-02-01,1.09387397766113,1.09387397766113,4430923,0.426638410665048,0.424826307490445,0.00181210317460317,4846871.36672019
"ANT",2020-03-01,0.736271023750305,0.736271023750305,41466129,-0.395882492515759,-0.396356302039568,0.000473809523809524,30530309.2497922
"ANT",2020-04-01,1.01265299320221,1.01265299320221,55712831,0.318730602226032,0.318592308575238,0.000138293650793651,56417765.0719189
"ANT",2020-05-01,1.04155099391937,1.04155099391937,14921011,0.0281373295361228,0.0280149089012021,0.000122420634920635,15540993.8373319
"ANT",2020-06-01,1.36845099925995,1.36845099925995,9890383,0.272968500173363,0.272813738268601,0.000154761904761905,13534504.4994136
"ANT",2020-07-01,2.38041710853577,2.38041710853577,22400237,0.55359628532503,0.553464340880586,0.000131944444444444,53321907.390056
"ANT",2020-08-01,8.20824718475342,8.20824718475342,1444507352,1.2378636750613,1.23776169093432,0.000101984126984127,11856873405.4096
"ANT",2020-09-01,3.65806794166565,3.65806794166565,1308433341,-0.808204279834261,-0.808311224278706,0.000106944444444444,4786338058.51858
"ANT",2020-10-01,3.09398102760315,3.09398102760315,552650048,-0.167476503106562,-0.167585034852594,0.000108531746031746,1709888763.41597
"ANT",2020-11-01,3.42515993118286,3.42515993118286,660802965,0.101689545724194,0.10158379175594,0.000105753968253968,2263355838.12483
"ANT",2020-12-01,3.0508120059967,3.0508120059967,483834777,-0.115740379199534,-0.115836014120168,0.0000956349206349207,1476088946.59034
"ANT",2021-01-01,4.20629692077637,4.20629692077637,1386571361,0.321174882702045,0.3210804382576,0.0000944444444444444,5832330846.211
"ANT",2021-02-01,3.79649496078491,3.79649496078491,1757636068,-0.102504407023889,-0.102542105436587,0.0000376984126984127,6672856475.0558
"ANT",2021-03-01,10.8058433532715,10.8058433532715,3794672573,1.04600877670508,1.04597861797492,0.0000301587301587302,41004637400.7937
"ANT",2021-04-01,9.93048667907715,9.93048667907715,2928644966,-0.0844775512028853,-0.0844973924727266,0.0000198412698412698,29082869822.6094
"ANT",2021-05-01,5.00874710083008,5.00874710083008,1698805282,-0.684423683693687,-0.68443320750321,0.00000952380952380953,8508886031.09233
"ANT",2021-06-01,3.70054697990417,3.70054697990417,941876126,-0.302705163016424,-0.302738496349758,0.0000333333333333333,3485456853.51314
"ANT",2021-07-01,4.05404901504517,4.05404901504517,579705551,0.0912354973651557,0.0911735926032509,0.0000619047619047619,2350154718.04777
"ANT",2021-08-01,5.10930013656616,5.10930013656616,583933884,0.231346296763966,0.231295503113172,0.0000507936507936508,2983493473.26681
"ANT",2021-09-01,4.32192611694336,4.32192611694336,1434690054,-0.167361271966341,-0.16742516085523,0.0000638888888888889,6200624414.10148
"ANT",2021-10-01,4.68640518188477,4.68640518188477,551536137,0.08096463952559,0.0808993617478122,0.0000652777777777778,2584721810.43351
"ANT",2021-11-01,5.55120992660522,5.55120992660522,1813303630,0.169350105973535,0.169261613910043,0.0000884920634920635,10066029110.8053
"ANT",2021-12-01,13.5050277709961,13.5050277709961,4854839370,0.889046134799191,0.889000103053159,0.0000460317460317461,65564740515.5752
"ANT",2022-01-01,7.76352691650391,7.76352691650391,3835475451,-0.553625313100712,-0.553684836910235,0.0000595238095238095,29776816901.4285
"ANT",2022-02-01,5.3942232131958,5.3942232131958,2170541130,-0.364108124872898,-0.364148204237977,0.0000400793650793651,11708383348.6422
"ANT",2022-03-01,5.12088823318481,5.12088823318481,1622127217,-0.0520006985691854,-0.0522185557120425,0.000217857142857143,8306732178.26412
"ANT",2022-04-01,3.18729090690613,3.18729090690613,1324472621,-0.47415659654934,-0.474523858454102,0.000367261904761905,4221479541.35943
"ANT",2022-05-01,2.02664804458618,2.02664804458618,904086855,-0.452788091758347,-0.453511107631363,0.000723015873015873,1832265856.82182
"ANT",2022-06-01,1.53377103805542,1.53377103805542,834204056,-0.278653785048735,-0.279921046953496,0.0012672619047619,1279478020.92116
"ANT",2022-07-01,1.95385503768921,1.95385503768921,420221844,0.242074929708965,0.239824929708965,0.00225,821052566.846449
"ANT",2022-08-01,1.65783405303955,1.65783405303955,592729195,-0.164292400334708,-0.167088828906136,0.00279642857142857,982646643.70172
"ANT",2022-09-01,1.68716204166412,1.68716204166412,533690914,0.0175358890343464,0.0144345001454575,0.00310138888888889,900423052.08183
"ANT",2022-10-01,1.84850800037384,1.84850800037384,240478885,0.0913309753197376,0.0872702610340233,0.00406071428571428,444527142.843481
"ANT",2022-11-01,1.95485496520996,1.95485496520996,479055103,0.0559371766711949,0.0513234861950044,0.00461369047619048,936483246.708719
"ANT",2022-12-01,2.23285794258118,2.23285794258118,557883588,0.132966349447768,0.128174484368403,0.00479186507936508,1245674800.50149
"ANT",2023-01-01,3.2016019821167,3.2016019821167,472627866,0.360368950409293,0.354828275806119,0.0055406746031746,1513166312.58919
"ANT",2023-02-01,2.6669340133667,2.6669340133667,296038027,-0.182721800950018,-0.187879142219859,0.00515734126984127,789513883.45627
"ANT",2023-03-01,2.56317901611328,2.56317901611328,254847625,-0.0396812117381517,-0.045223672055612,0.00554246031746032,653220084.706306
"ANT",2023-04-01,3.26033997535706,3.26033997535706,431587120,0.240583185599568,0.235582391948774,0.00500079365079365,1407120740.18522
"ANT",2023-05-01,3.51327109336853,3.51327109336853,342950016,0.0747160620677297,0.067868641432809,0.00684742063492064,1204876377.68307
"ANT",2023-06-01,4.010666847229,4.010666847229,383858716,0.132409984631715,0.126214151298382,0.00619583333333333,1539529426.28109
"ANT",2023-07-01,4.41250085830688,4.41250085830688,280345792,0.0954840932166342,0.0888700059150469,0.0066140873015873,1237026047.82272
"ANT",2023-08-01,4.27281522750854,4.27281522750854,397582961,-0.0321687029151463,-0.0389806076770511,0.00681190476190476,1698798529.95873
"ANT",2023-09-01,5.09285879135132,5.09285879135132,316082960,0.175566407631046,0.168990217154855,0.00657619047619048,1609765881.63235
"ANT",2023-10-01,4.82757186889648,4.82757186889648,286985788,-0.0534956988883158,-0.0603538338089507,0.00685813492063492,1385444516.92189
"ANT",2023-11-01,5.21078014373779,5.21078014373779,422113571,0.0763859616322469,0.0697996521084373,0.00658630952380953,2199541014.16905
"ANT",2023-12-01,5.7818660736084,5.7818660736084,358307985,0.103996896448299,0.0971768567657589,0.00682003968253968,2071688782.37449
"ANT",2024-01-01,5.79170417785645,5.79170417785645,278246901,0.00170009882930032,-0.00511498053577901,0.00681507936507937,1611523738.99731
"ANT",2024-02-01,8.49418258666992,8.49418258666992,234352677,0.382954948104393,0.376637289374235,0.00631765873015873,1990634428.11288
"ANT",2024-03-01,9.23375701904297,9.23375701904297,319297974,0.0834844823930192,0.0767051173136541,0.00677936507936508,2948319908.5887
"ANT",2024-04-01,7.63414907455444,7.63414907455444,303386578,-0.190234528166868,-0.196761512293852,0.00652698412698413,2316098363.67094
"ANT",2024-05-01,9.49300861358643,9.49300861358643,168576123,0.217924110416631,0.211148316765837,0.00677579365079365,1600294587.68401
"ANT",2024-06-01,8.76934719085693,8.76934719085693,141410586,-0.0792932252659573,-0.085789257011989,0.00649603174603175,1240078525.09653
"ANT",2024-07-01,8.21780204772949,8.21780204772949,292949925,-0.0649595844695513,-0.0717030368505036,0.00674345238095238,2407404493.5472
"ANT",2024-08-01,6.4886999130249,6.4886999130249,191832627,-0.23624059344449,-0.243011625190522,0.00677103174603175,1244744350.13024
"ANT",2024-09-01,6.53256607055664,6.53256607055664,51540802,0.00673764341071151,0.000688238648806759,0.00604940476190476,336693694.394478
"ANT",2024-10-01,10.7218570709229,10.7218570709229,3904678,0.49548454237537,0.489421843962671,0.00606269841269841,41865399.4239771
"ANT",2024-11-01,4.58275508880615,4.58275508880615,515325,-0.849984009824196,-0.855600279665466,0.00561626984126984,2361608.26613903
"ANT",2024-12-01,4.08347797393799,4.08347797393799,516168,-0.115351295158855,-0.120882445952505,0.0055311507936508,2107760.65885162
"ARDR",2018-01-01,0.801575005054474,0.801575005054474,1183742517,-0.695981310593173,-0.69752178678365,0.00154047619047619,948858414.047471
"ARDR",2018-02-01,0.381220012903214,0.381220012903214,422749740,-0.743201878377099,-0.744728862504083,0.00152698412698413,161160661.33763
"ARDR",2018-03-01,0.225426003336906,0.225426003336906,115538790,-0.525384709904077,-0.527393440062807,0.00200873015873016,26045447.6600821
"ARDR",2018-04-01,0.399877995252609,0.399877995252609,243557260,0.573167528469915,0.571195107834995,0.00197242063492063,97393188.8580184
"ARDR",2018-05-01,0.251006007194519,0.251006007194519,95832094,-0.465682616822638,-0.467775672378194,0.00209305555555556,24054431.2760298
"ARDR",2018-06-01,0.145612001419067,0.145612001419067,58749026,-0.544531312196889,-0.54667496299054,0.00214365079365079,8554563.2572808
"ARDR",2018-07-01,0.152352005243301,0.152352005243301,223802708,0.0452481077334129,0.0429306474159525,0.00231746031746032,34096791.342681
"ARDR",2018-08-01,0.114954002201557,0.114954002201557,51017453,-0.281661599934265,-0.284045726918392,0.00238412698412698,5864660.40447983
"ARDR",2018-09-01,0.120549999177456,0.120549999177456,53187182,0.0475325303103749,0.045115268405613,0.0024172619047619,6411714.7463512
"ARDR",2018-10-01,0.102862000465393,0.102862000465393,58983237,-0.158676309217404,-0.161345356836451,0.00266904761904762,6067133.75174439
"ARDR",2018-11-01,0.061209999024868,0.061209999024868,29249346,-0.519077729654464,-0.521736658225893,0.00265892857142857,1790352.44013803
"ARDR",2018-12-01,0.0507740005850792,0.0507740005850792,15145963,-0.186926134868002,-0.189835261852129,0.00290912698412698,769021.134223588
"ARDR",2019-01-01,0.0509749986231327,0.0509749986231327,18837250,0.00395086538582968,0.00100007173503607,0.00295079365079365,960228.792813606
"ARDR",2019-02-01,0.0566349998116493,0.0566349998116493,26052941,0.105291875877102,0.102596836194563,0.00269503968253968,1475508.30862791
"ARDR",2019-03-01,0.0816039964556694,0.0816039964556694,76729257,0.365251071616205,0.362232023997157,0.00301904761904762,6261414.01627415
"ARDR",2019-04-01,0.0672330036759377,0.0672330036759377,29602772,-0.193713983847023,-0.196601285434324,0.00288730158730159,1990283.27869395
"ARDR",2019-05-01,0.0845760032534599,0.0845760032534599,42860987,0.229486323793599,0.22653870474598,0.00294761904761905,3625010.9759585
"ARDR",2019-06-01,0.111433997750282,0.111433997750282,130524599,0.275781890311804,0.273127922057836,0.00265396825396825,14544877.8713225
"ARDR",2019-07-01,0.0697930008172989,0.0697930008172989,45477507,-0.467898737284895,-0.470555284903942,0.00265654761904762,3174011.68321972
"ARDR",2019-08-01,0.0536700002849102,0.0536700002849102,27235926,-0.26267953841938,-0.265225173340014,0.00254563492063492,1461752.15617979
"ARDR",2019-09-01,0.0520480014383793,0.0520480014383793,37365976,-0.0306877941306672,-0.0330560480989211,0.00236825396825397,1944824.37259445
"ARDR",2019-10-01,0.0544230006635189,0.0544230006635189,74799549,0.0446204734525531,0.0424915051985848,0.00212896825396825,4070815.90485791
"ARDR",2019-11-01,0.0537200011312962,0.0537200011312962,79221095,-0.0130014781050175,-0.0148873908034302,0.0018859126984127,4255757.31302252
"ARDR",2019-12-01,0.0381270013749599,0.0381270013749599,57977598,-0.342862664083489,-0.344774172019997,0.00191150793650794,2210511.95866287
"ARDR",2020-01-01,0.0467920005321503,0.0467920005321503,58847429,0.204789530882729,0.202905602311301,0.00188392857142857,2753588.92908368
"ARDR",2020-02-01,0.0475669987499714,0.0475669987499714,92188119,0.0164269577058808,0.0146148545312777,0.00181210317460317,4385112.14123521
"ARDR",2020-03-01,0.0326620005071163,0.0326620005071163,62838637,-0.375926879038545,-0.376400688562355,0.000473809523809524,2052435.5935605
"ARDR",2020-04-01,0.0380750000476837,0.0380750000476837,63632097,0.15334556185285,0.153207268202057,0.000138293650793651,2422792.09630921
"ARDR",2020-05-01,0.0466689988970757,0.0466689988970757,112769017,0.203522209024737,0.203399788389816,0.000122420634920635,5262817.12999731
"ARDR",2020-06-01,0.0477290004491806,0.0477290004491806,91508330,0.022459079967321,0.0223043180625592,0.000154761904761905,4367601.12367377
"ARDR",2020-07-01,0.0563579984009266,0.0563579984009266,132197038,0.166184982841292,0.166053038396847,0.000131944444444444,7450360.45621123
"ARDR",2020-08-01,0.0859460011124611,0.0859460011124611,224987124,0.421995033137401,0.421893049010417,0.000101984126984127,19336743.6095934
"ARDR",2020-09-01,0.0509140007197857,0.0509140007197857,121094733,-0.523581256013738,-0.523688200458183,0.000106944444444444,6165417.32312426
"ARDR",2020-10-01,0.04755499958992,0.04755499958992,79553225,-0.0682510216795309,-0.0683595534255627,0.000108531746031746,3783153.58225181
"ARDR",2020-11-01,0.0719759985804558,0.0719759985804558,143207710,0.414445783081281,0.414340029113027,0.000105753968253968,10307517.9316703
"ARDR",2020-12-01,0.0723230019211769,0.0723230019211769,191443774,0.00480951369593151,0.00471387877529661,0.0000956349206349207,13845788.4347994
"ARDR",2021-01-01,0.0787969976663589,0.0787969976663589,183360172,0.0857326713689763,0.0856382269245318,0.0000944444444444444,14448231.0451872
"ARDR",2021-02-01,0.157728999853134,0.157728999853134,665469919,0.694003474142884,0.693965775730186,0.0000376984126984127,104963904.756216
"ARDR",2021-03-01,0.402934014797211,0.402934014797211,908955429,0.937894443945988,0.937864285215829,0.0000301587301587302,366249060.278691
"ARDR",2021-04-01,0.413926988840103,0.413926988840103,1179354592,0.0269167892680417,0.0268969479982005,0.0000198412698412698,488166695.041308
"ARDR",2021-05-01,0.222642004489899,0.222642004489899,631811760,-0.620124482358685,-0.620134006168209,0.00000952380952380953,140667836.706691
"ARDR",2021-06-01,0.153841003775597,0.153841003775597,246939069,-0.369645494393878,-0.369678827727211,0.0000333333333333333,37989354.2463714
"ARDR",2021-07-01,0.310043007135391,0.310043007135391,1240645345,0.700791394489901,0.700729489727996,0.0000619047619047619,384653413.552325
"ARDR",2021-08-01,0.290933012962341,0.290933012962341,1163592641,-0.0636179758848871,-0.0636687695356808,0.0000507936507936508,338527512.906938
"ARDR",2021-09-01,0.281221985816956,0.281221985816956,2409907308,-0.0339487020931562,-0.0340125909820452,0.0000638888888888889,677718918.790555
"ARDR",2021-10-01,0.3418850004673,0.3418850004673,958754128,0.195330081998864,0.195264804221086,0.0000652777777777778,327783655.499306
"ARDR",2021-11-01,0.364136010408401,0.364136010408401,927290136,0.0630530282409114,0.0629645361774193,0.0000884920634920635,337659730.614104
"ARDR",2021-12-01,0.224288001656532,0.224288001656532,397405435,-0.484596505109592,-0.484642536855624,0.0000460317460317461,89133270.8635948
"ARDR",2022-01-01,0.178948998451233,0.178948998451233,699993640,-0.22583010731514,-0.225889631124664,0.0000595238095238095,125263160.800233
"ARDR",2022-02-01,0.205261006951332,0.205261006951332,436546562,0.137181533552834,0.137141454187755,0.0000400793650793651,89605986.8972621
"ARDR",2022-03-01,0.247268006205559,0.247268006205559,350905788,0.186190419817016,0.185972562674159,0.000217857142857143,86767774.5647506
"ARDR",2022-04-01,0.183690994977951,0.183690994977951,434138109,-0.297217823000374,-0.297585084905136,0.000367261904761905,79747261.2000561
"ARDR",2022-05-01,0.121270999312401,0.121270999312401,151009415,-0.415227265730716,-0.415950281603732,0.000723015873015873,18313062.6626311
"ARDR",2022-06-01,0.0972480028867722,0.0972480028867722,195736704,-0.220763258608244,-0.222030520513006,0.0012672619047619,19035003.5556393
"ARDR",2022-07-01,0.111778996884823,0.111778996884823,138246891,0.139259233369225,0.137009233369225,0.00225,15453098.7984255
"ARDR",2022-08-01,0.105378001928329,0.105378001928329,238171795,-0.0589697758214363,-0.0617662043928649,0.00279642857142857,25098067.8727836
"ARDR",2022-09-01,0.0975430011749268,0.0975430011749268,108911017,-0.0772605854999924,-0.0803619743888813,0.00310138888888889,10623507.4591935
"ARDR",2022-10-01,0.0973149985074997,0.0973149985074997,60988667,-0.0023401941090805,-0.00640090839479479,0.00406071428571428,5935112.0380794
